"Item Number","Item Description","Discontinued Item?","1 KQH-LAVALETTE Value","WEB Visability Store 1","2 KQH-KENOVA Value","WEB Visibility Store 2","3 KQH-WAYNE Value","WEB Visibility Store 3","Retail Price","Department Name","Class Name","Fineline Name","Manufacturer","MFG Part #","Date of Change (QOH or Retail)","Vendor Code","Vendor Name","Promotion Price","UPC Code","UPC Date Last Used"
"4043618","FILTER AIR PLEAT 12X24X1","N","3","1","12","1","19","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011224","01/20/2020","ACE","ACE HARDWARE","0.000","DKA1224","11/03/2006"
"4044327","FILTER AIR PLEAT 14X20X1","N","20","1","0","1","11","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011420","01/20/2020","ACE","ACE HARDWARE","0.000","031949145125","11/03/2006"
"4044327","FILTER AIR PLEAT 14X20X1","N","20","1","0","1","11","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011420","01/20/2020","ACE","ACE HARDWARE","0.000","031949640231","11/03/2006"
"4044327","FILTER AIR PLEAT 14X20X1","N","20","1","0","1","11","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011420","01/20/2020","ACE","ACE HARDWARE","0.000","082901024729","01/17/2020"
"4044327","FILTER AIR PLEAT 14X20X1","N","20","1","0","1","11","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011420","01/20/2020","ACE","ACE HARDWARE","0.000","DKA1420","11/03/2006"
"4044558","FILTER AIR PLEAT 16X20X1","N","12","1","30","1","12","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011620","01/20/2020","ACE","ACE HARDWARE","0.000","031949145156",
"4044558","FILTER AIR PLEAT 16X20X1","N","12","1","30","1","12","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011620","01/20/2020","ACE","ACE HARDWARE","0.000","078757018661","04/25/2018"
"4044558","FILTER AIR PLEAT 16X20X1","N","12","1","30","1","12","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011620","01/20/2020","ACE","ACE HARDWARE","0.000","082901024743","01/20/2020"
"4044558","FILTER AIR PLEAT 16X20X1","N","12","1","30","1","12","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.011620","01/20/2020","ACE","ACE HARDWARE","0.000","DKA1620",
"4044624","FILTER AIR PLEAT 20X20X1","N","-6","1","36","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012020","01/20/2020","ACE","ACE HARDWARE","0.000","000319491451","11/03/2006"
"4044624","FILTER AIR PLEAT 20X20X1","N","-6","1","36","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012020","01/20/2020","ACE","ACE HARDWARE","0.000","031949145187","11/03/2006"
"4044624","FILTER AIR PLEAT 20X20X1","N","-6","1","36","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012020","01/20/2020","ACE","ACE HARDWARE","0.000","078757018685","04/25/2018"
"4044624","FILTER AIR PLEAT 20X20X1","N","-6","1","36","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012020","01/20/2020","ACE","ACE HARDWARE","0.000","082901024767","01/20/2020"
"4044624","FILTER AIR PLEAT 20X20X1","N","-6","1","36","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012020","01/20/2020","ACE","ACE HARDWARE","0.000","DKA2020","11/03/2006"
"4045134","FILTER AIR PLEAT 20X25X1","N","14","1","15","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012025","01/20/2020","ACE","ACE HARDWARE","0.000","008290102471","11/03/2006"
"4045134","FILTER AIR PLEAT 20X25X1","N","14","1","15","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012025","01/20/2020","ACE","ACE HARDWARE","0.000","031949145194","11/03/2006"
"4045134","FILTER AIR PLEAT 20X25X1","N","14","1","15","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012025","01/20/2020","ACE","ACE HARDWARE","0.000","031949640309","11/03/2006"
"4045134","FILTER AIR PLEAT 20X25X1","N","14","1","15","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012025","01/20/2020","ACE","ACE HARDWARE","0.000","078757018692","04/25/2018"
"4045134","FILTER AIR PLEAT 20X25X1","N","14","1","15","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012025","01/20/2020","ACE","ACE HARDWARE","0.000","082901024774","01/20/2020"
"4045134","FILTER AIR PLEAT 20X25X1","N","14","1","15","1","14","1","4.990","HEATING AND COOLING SUPPLIES","FURNACE FILTERS","PLEATED 1"" FILTERS","FLANDERS CORP","  84804.012025","01/20/2020","ACE","ACE HARDWARE","0.000","DKA2025","11/03/2006"
"4050548","LEVER FLUSH SURE FIT CHR","N","3","1","2","1","0","1","6.590","PLUMBING SUPPLIES AND FIXTURES","TOILET REPAIR","FLUSH LEVERS","FLUIDMASTER INC","           681","01/20/2020","ACE","ACE HARDWARE","0.000","039961006813","01/20/2020"
"4050548","LEVER FLUSH SURE FIT CHR","N","3","1","2","1","0","1","6.590","PLUMBING SUPPLIES AND FIXTURES","TOILET REPAIR","FLUSH LEVERS","FLUIDMASTER INC","           681","01/20/2020","ACE","ACE HARDWARE","0.000","100100000921","11/03/2006"
"4050548","LEVER FLUSH SURE FIT CHR","N","3","1","2","1","0","1","6.590","PLUMBING SUPPLIES AND FIXTURES","TOILET REPAIR","FLUSH LEVERS","FLUIDMASTER INC","           681","01/20/2020","ACE","ACE HARDWARE","0.000","10019238","04/05/2005"
"40556","VALVE BALL GAS LEVR 1/2""","N","6","1","10","1","5","1","9.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","GAS VALVES & GAS COCKS","B&K INDUSTRIES","       110-523","01/20/2020","ACE","ACE HARDWARE","0.000","032222105232","12/27/2019"
"40556","VALVE BALL GAS LEVR 1/2""","N","6","1","10","1","5","1","9.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","GAS VALVES & GAS COCKS","B&K INDUSTRIES","       110-523","01/20/2020","ACE","ACE HARDWARE","0.000","032888105232","01/20/2020"
"40556","VALVE BALL GAS LEVR 1/2""","N","6","1","10","1","5","1","9.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","GAS VALVES & GAS COCKS","B&K INDUSTRIES","       110-523","01/20/2020","ACE","ACE HARDWARE","0.000","032888105539","03/08/2010"
"40558","VALVE BALL GAS 3/8FL1/2F","N","4","1","2","1","3","1","13.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","GAS VALVES & GAS COCKS","B&K INDUSTRIES","       114-522","01/20/2020","ACE","ACE HARDWARE","0.000","032888145221","01/20/2020"
"40559","VALVE BALL GAS1/2F1/2FLR","N","5","1","1","1","-1","1","14.990","PLUMBING SUPPLIES AND FIXTURES","VALVES,EXCEPT ROUGH BRASS","GAS VALVES & GAS COCKS","B&K INDUSTRIES","       114-523","01/20/2020","ACE","ACE HARDWARE","0.000","032888145238","01/20/2020"
"4057584","SPLY TOI3/8CX7/8BCX20""PV","N","2","1","8","1","2","1","7.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","PVC FLEXIBLE SUPPLY LINES","ACE TRADING - HW SUPPLY LN 1","7238-20-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","000100001839","10/17/2013"
"4057584","SPLY TOI3/8CX7/8BCX20""PV","N","2","1","8","1","2","1","7.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","PVC FLEXIBLE SUPPLY LINES","ACE TRADING - HW SUPPLY LN 1","7238-20-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","001831","10/17/2013"
"4057584","SPLY TOI3/8CX7/8BCX20""PV","N","2","1","8","1","2","1","7.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","PVC FLEXIBLE SUPPLY LINES","ACE TRADING - HW SUPPLY LN 1","7238-20-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","082901026242","01/20/2020"
"4057584","SPLY TOI3/8CX7/8BCX20""PV","N","2","1","8","1","2","1","7.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","PVC FLEXIBLE SUPPLY LINES","ACE TRADING - HW SUPPLY LN 1","7238-20-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","100100001836","02/10/2006"
"4057584","SPLY TOI3/8CX7/8BCX20""PV","N","2","1","8","1","2","1","7.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","PVC FLEXIBLE SUPPLY LINES","ACE TRADING - HW SUPPLY LN 1","7238-20-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","10018316","04/05/2005"
"4057584","SPLY TOI3/8CX7/8BCX20""PV","N","2","1","8","1","2","1","7.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","PVC FLEXIBLE SUPPLY LINES","ACE TRADING - HW SUPPLY LN 1","7238-20-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","92171794","01/16/2017"
"4060364","SPLY TOI3/8CX7/8BCX12""SS","N","6","1","5","1","13","1","6.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","STAINLESS STEEL BRAIDED","ACE TRADING - HW SUPPLY LN 1","7233-12-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","000100001846","10/17/2013"
"4060364","SPLY TOI3/8CX7/8BCX12""SS","N","6","1","5","1","13","1","6.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","STAINLESS STEEL BRAIDED","ACE TRADING - HW SUPPLY LN 1","7233-12-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","001841","10/17/2013"
"4060364","SPLY TOI3/8CX7/8BCX12""SS","N","6","1","5","1","13","1","6.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","STAINLESS STEEL BRAIDED","ACE TRADING - HW SUPPLY LN 1","7233-12-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","048643051980","05/08/2015"
"4060364","SPLY TOI3/8CX7/8BCX12""SS","N","6","1","5","1","13","1","6.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","STAINLESS STEEL BRAIDED","ACE TRADING - HW SUPPLY LN 1","7233-12-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","082901026822","01/20/2020"
"4060364","SPLY TOI3/8CX7/8BCX12""SS","N","6","1","5","1","13","1","6.590","PLUMBING SUPPLIES AND FIXTURES","WATER SUPPLY LINES","STAINLESS STEEL BRAIDED","ACE TRADING - HW SUPPLY LN 1","7233-12-38-2-A","01/20/2020","ACE","ACE HARDWARE","0.000","10018415","04/05/2005"
"4065561","GASKET STOVE 3/4""X47' RP","N","58","1","28","1",,"1","2.590","HEATING AND COOLING SUPPLIES","CEMENT/FURNACE REPAIR","GASKET MATERIAL (BULK)","RUTLAND FIRE CLAY COMPANY","           725","01/20/2020","ACE","ACE HARDWARE","0.000","022624007258","12/07/2019"
"4065561","GASKET STOVE 3/4""X47' RP","N","58","1","28","1",,"1","2.590","HEATING AND COOLING SUPPLIES","CEMENT/FURNACE REPAIR","GASKET MATERIAL (BULK)","RUTLAND FIRE CLAY COMPANY","           725","01/20/2020","ACE","ACE HARDWARE","0.000","10022624007255","12/28/2015"
"4067187","TEE REDUCG1X1X1/2BLK","N","1","1","0","1","2","1","5.990","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","B&K INDUSTRIES","520-753HN","01/20/2020","ACE","ACE HARDWARE","0.000","000829010293","11/03/2006"
"4067187","TEE REDUCG1X1X1/2BLK","N","1","1","0","1","2","1","5.990","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","B&K INDUSTRIES","520-753HN","01/20/2020","ACE","ACE HARDWARE","0.000","032888406551","01/20/2020"
"4067187","TEE REDUCG1X1X1/2BLK","N","1","1","0","1","2","1","5.990","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","B&K INDUSTRIES","520-753HN","01/20/2020","ACE","ACE HARDWARE","0.000","082901029366","11/03/2006"
"4068607","CEMENT ALL PURPOSE 16OZ","N","4","1","3","1","2","1","11.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30834","01/20/2020","ACE","ACE HARDWARE","0.000","000263000069","10/17/2013"
"4068607","CEMENT ALL PURPOSE 16OZ","N","4","1","3","1","2","1","11.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30834","01/20/2020","ACE","ACE HARDWARE","0.000","002636","10/17/2013"
"4068607","CEMENT ALL PURPOSE 16OZ","N","4","1","3","1","2","1","11.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30834","01/20/2020","ACE","ACE HARDWARE","0.000","038753308340","01/20/2020"
"4068607","CEMENT ALL PURPOSE 16OZ","N","4","1","3","1","2","1","11.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30834","01/20/2020","ACE","ACE HARDWARE","0.000","082901148036","03/23/2009"
"4068607","CEMENT ALL PURPOSE 16OZ","N","4","1","3","1","2","1","11.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30834","01/20/2020","ACE","ACE HARDWARE","0.000","082901440543","06/08/2011"
"4068607","CEMENT ALL PURPOSE 16OZ","N","4","1","3","1","2","1","11.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30834","01/20/2020","ACE","ACE HARDWARE","0.000","10026366","04/05/2005"
"4068771","CEMENT PVC HEAVY 16OZ","N","5","1","2","1","4","1","11.990","PLUMBING SUPPLIES AND FIXTURES","PIPE JOINT SEALANTS","PLASTIC CEMENTS/CLEANERS","OATEY SCS","         30876","01/20/2020","ACE","ACE HARDWARE","0.000","038753308760","01/20/2020"
"4068FM","AS FOR ME BURLAP SM FLAG","N",,"1","1","1",,"1","13.190","OUTDOOR LIVING AND FURNITURE","FLAGS","BLANK","BLANK","4068FM","01/20/2020","Q1277","CUSTOM DECOR","0.000","683963406821","01/20/2020"
"4069084","BUSHINGS BLK 3/4X1/2 HX","N","7","1","3","1","2","1","2.390","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","ACE TRADING - FITTINGS BK","521-943BG","01/20/2020","ACE","ACE HARDWARE","0.000","000200000534","10/17/2013"
"4069084","BUSHINGS BLK 3/4X1/2 HX","N","7","1","3","1","2","1","2.390","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","ACE TRADING - FITTINGS BK","521-943BG","01/20/2020","ACE","ACE HARDWARE","0.000","000532","10/17/2013"
"4069084","BUSHINGS BLK 3/4X1/2 HX","N","7","1","3","1","2","1","2.390","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","ACE TRADING - FITTINGS BK","521-943BG","01/20/2020","ACE","ACE HARDWARE","0.000","032888407053","01/20/2020"
"4069084","BUSHINGS BLK 3/4X1/2 HX","N","7","1","3","1","2","1","2.390","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","ACE TRADING - FITTINGS BK","521-943BG","01/20/2020","ACE","ACE HARDWARE","0.000","082901002819","11/03/2006"
"4069084","BUSHINGS BLK 3/4X1/2 HX","N","7","1","3","1","2","1","2.390","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","ACE TRADING - FITTINGS BK","521-943BG","01/20/2020","ACE","ACE HARDWARE","0.000","100200000531","11/03/2006"
"4069084","BUSHINGS BLK 3/4X1/2 HX","N","7","1","3","1","2","1","2.390","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","ACE TRADING - FITTINGS BK","521-943BG","01/20/2020","ACE","ACE HARDWARE","0.000","10025338","04/05/2005"
"4069084","BUSHINGS BLK 3/4X1/2 HX","N","7","1","3","1","2","1","2.390","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","BLACK IRON FITTINGS IMP","ACE TRADING - FITTINGS BK","521-943BG","01/20/2020","ACE","ACE HARDWARE","0.000","24700","11/03/2006"
"40698","THERMOCOUPLE 30"" H WELL","N","0","1",,"1",,"1","12.590","HEATING AND COOLING SUPPLIES","THERMO COUPLES","FURNACE & WATER HEATER","HONEYWELL INC","CQ100A1039","01/20/2020","ACE","ACE HARDWARE","0.000","085267870306","01/20/2020"
"4085320","GALV TEE 3/4""X 1/2"" RDCG","N","5","1","7","1","2","1","5.990","PLUMBING SUPPLIES AND FIXTURES","IRON PIPE FITTINGS","GALVANIZED FITTINGS IMP","ACE TRADING - FITTINGS BK","510-743BG","01/20/2020","ACE","ACE HARDWARE","0.000","032888405448","12/26/2019"
"4088811","WICK KEROSENE HEAT AW32P","N","4","1","2","1","0","1","14.990","HEATING AND COOLING SUPPLIES","WICK/STOVE/HEATER PARTS","KEROSENE WICKS","AMERICAN WICK CANS UNLTD","AW-32P","01/20/2020","ACE","ACE HARDWARE","0.000","019944111321","01/20/2020"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","000233010000","11/03/2006"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","023301000029","11/03/2006"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","023301900022","11/03/2006"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","034921610576","11/01/2012"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","095029116726","08/08/2008"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","611918020488","07/30/2009"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","803492161057","02/20/2010"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","8034921610576","08/27/2009"
"40914","FLOOR REGISTER 10X4""WHT","N","2","1","3","1","0","1","9.590","HEATING AND COOLING SUPPLIES","HEATING REGISTERS","STANDARD REGISTERS/GRILLS","TA INDUSTRIES INC","C150MWT 04X10","01/20/2020","ACE","ACE HARDWARE","0.000","803492201616","01/20/2020"
"4092672","PEX ADAPTER 3/4B3/4MPT","N","5","1",,"1",,"1","3.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX CRIMP FITTINGS BAGGED","CASH ACME DIV. OF RELIANCE WW","UC134LFA","01/20/2020","ACE","ACE HARDWARE","0.000","039923356710","04/11/2018"
"4092672","PEX ADAPTER 3/4B3/4MPT","N","5","1",,"1",,"1","3.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX CRIMP FITTINGS BAGGED","CASH ACME DIV. OF RELIANCE WW","UC134LFA","01/20/2020","ACE","ACE HARDWARE","0.000","084169017802","06/13/2015"
"4092672","PEX ADAPTER 3/4B3/4MPT","N","5","1",,"1",,"1","3.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX CRIMP FITTINGS BAGGED","CASH ACME DIV. OF RELIANCE WW","UC134LFA","01/20/2020","ACE","ACE HARDWARE","0.000","084169484536","12/29/2008"
"4092672","PEX ADAPTER 3/4B3/4MPT","N","5","1",,"1",,"1","3.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX CRIMP FITTINGS BAGGED","CASH ACME DIV. OF RELIANCE WW","UC134LFA","01/20/2020","ACE","ACE HARDWARE","0.000","084169687715","07/10/2014"
"4092672","PEX ADAPTER 3/4B3/4MPT","N","5","1",,"1",,"1","3.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX CRIMP FITTINGS BAGGED","CASH ACME DIV. OF RELIANCE WW","UC134LFA","01/20/2020","ACE","ACE HARDWARE","0.000","697285605138","01/06/2020"
"4092953","PEX STUBOUT 1/2""BARB 8""","N","5","1",,"1",,"1","7.590","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX SUPPLY LINES","CASH ACME DIV. OF RELIANCE WW","         22791","01/20/2020","ACE","ACE HARDWARE","0.000","039923272942","08/04/2018"
"4092953","PEX STUBOUT 1/2""BARB 8""","N","5","1",,"1",,"1","7.590","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX SUPPLY LINES","CASH ACME DIV. OF RELIANCE WW","         22791","01/20/2020","ACE","ACE HARDWARE","0.000","084169689054","12/12/2016"
"4092953","PEX STUBOUT 1/2""BARB 8""","N","5","1",,"1",,"1","7.590","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX SUPPLY LINES","CASH ACME DIV. OF RELIANCE WW","         22791","01/20/2020","ACE","ACE HARDWARE","0.000","084169689061","06/01/2012"
"4092953","PEX STUBOUT 1/2""BARB 8""","N","5","1",,"1",,"1","7.590","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX SUPPLY LINES","CASH ACME DIV. OF RELIANCE WW","         22791","01/20/2020","ACE","ACE HARDWARE","0.000","697285601376","12/02/2019"
"4092987","PEX CRIMP RING 1/2""PK25","N","3","1",,"1",,"1","7.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX MANIFOLDS","CASH ACME DIV. OF RELIANCE WW","23102CP25","01/20/2020","ACE","ACE HARDWARE","0.000","039923368850","03/22/2018"
"4092987","PEX CRIMP RING 1/2""PK25","N","3","1",,"1",,"1","7.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX MANIFOLDS","CASH ACME DIV. OF RELIANCE WW","23102CP25","01/20/2020","ACE","ACE HARDWARE","0.000","084169484314","09/17/2007"
"4092987","PEX CRIMP RING 1/2""PK25","N","3","1",,"1",,"1","7.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX MANIFOLDS","CASH ACME DIV. OF RELIANCE WW","23102CP25","01/20/2020","ACE","ACE HARDWARE","0.000","084169689146","08/27/2018"
"4092987","PEX CRIMP RING 1/2""PK25","N","3","1",,"1",,"1","7.990","PLUMBING SUPPLIES AND FIXTURES","PEX FITTINGS","PEX MANIFOLDS","CASH ACME DIV. OF RELIANCE WW","23102CP25","01/20/2020","ACE","ACE HARDWARE","0.000","697285914834","01/20/2020"
"40932","PLUNGER RUBBER 21""","N","3","1","0","1","4","1","7.590","PLUMBING SUPPLIES AND FIXTURES","DRAIN CLEANER EQUIPMENT","PLUNGERS/OPENERS","LAVELLE INDUSTRIES","93-12A","01/20/2020","ACE","ACE HARDWARE","0.000","049057000939","01/20/2020"
"40932","PLUNGER RUBBER 21""","N","3","1","0","1","4","1","7.590","PLUMBING SUPPLIES AND FIXTURES","DRAIN CLEANER EQUIPMENT","PLUNGERS/OPENERS","LAVELLE INDUSTRIES","93-12A","01/20/2020","ACE","ACE HARDWARE","0.000","095571020014","11/03/2006"
"40932","PLUNGER RUBBER 21""","N","3","1","0","1","4","1","7.590","PLUMBING SUPPLIES AND FIXTURES","DRAIN CLEANER EQUIPMENT","PLUNGERS/OPENERS","LAVELLE INDUSTRIES","93-12A","01/20/2020","ACE","ACE HARDWARE","0.000","7505","10/31/2019"
